Date,Open,High,Low,Close,Adj Close,Volume
2004-01-14,72.720001,72.747002,69.037003,72.185997,72.185997,0
2004-01-15,72.142998,72.240997,71.225998,71.438004,71.438004,0
2004-01-16,71.494003,71.494003,70.690002,70.928001,70.928001,0
2004-01-19,70.906998,70.906998,69.970001,70.177002,70.177002,0
2004-01-20,70.175003,71.658997,70.150002,71.295998,71.295998,0
2004-01-21,71.300003,72.030998,71.249001,71.739998,71.739998,0
2004-01-22,71.706001,72.146004,71.488998,71.823997,71.823997,0
2004-01-23,71.838997,71.944000,71.250000,71.787003,71.787003,0
2004-01-26,71.608002,71.643997,70.989998,71.129997,71.129997,0
2004-01-27,71.108002,71.850998,70.804001,71.575996,71.575996,0
2004-01-28,71.565002,72.042999,71.289001,71.473999,71.473999,0
2004-01-29,71.425003,71.870003,70.575996,70.851997,70.851997,0
2004-01-30,70.903999,71.304001,70.234001,70.916000,70.916000,0
2004-02-02,71.086998,71.394997,70.801003,70.972000,70.972000,0
2004-02-03,71.820000,72.167000,71.383003,71.635002,71.635002,0
2004-02-04,71.625999,72.167000,71.383003,71.874001,71.874001,0
2004-02-05,71.820000,72.823997,71.694000,72.372002,72.372002,0
2004-02-06,72.391998,73.406998,72.369003,72.871002,72.871002,0
2004-02-09,72.704002,73.767998,72.704002,73.607002,73.607002,0
2004-02-10,73.612000,73.921997,73.393997,73.472000,73.472000,0
2004-02-11,73.417999,73.910004,73.030998,73.633003,73.633003,0
2004-02-12,73.607002,73.809998,73.389999,73.490997,73.490997,0
2004-02-13,73.518997,74.331001,73.417000,73.640999,73.640999,0
2004-02-16,73.987999,74.639999,73.910004,74.325996,74.325996,0
2004-02-17,74.321999,74.988998,74.321999,74.721001,74.721001,0
2004-02-18,74.546997,75.064003,74.460999,74.461998,74.461998,0
2004-02-19,74.432999,75.182999,74.419998,75.150002,75.150002,0
2004-02-20,75.151001,75.439003,73.570000,74.435997,74.435997,0
2004-02-23,74.004997,74.446999,73.707001,74.044998,74.044998,0
2004-02-24,74.064003,74.853996,73.581001,74.612000,74.612000,0
2004-02-25,74.633003,75.366997,74.555000,74.811996,74.811996,0
2004-02-26,74.820000,75.596001,74.755997,75.210999,75.210999,0
2004-02-27,75.237000,75.362999,74.096001,75.127998,75.127998,0
2004-03-01,75.084999,75.813004,74.967003,75.019997,75.019997,0
2004-03-02,75.019997,75.700996,74.639000,74.411003,74.411003,0
2004-03-03,74.443001,74.547997,72.893997,73.488998,73.488998,0
2004-03-04,73.496002,74.583000,73.311996,74.067001,74.067001,0
2004-03-05,74.055000,75.667000,74.039001,75.543999,75.543999,0
2004-03-08,75.587997,75.910004,74.904999,75.603996,75.603996,0
2004-03-09,75.619003,76.042000,75.103996,75.367996,75.367996,0
2004-03-10,75.619003,76.042000,72.614998,73.214996,73.214996,0
2004-03-11,73.219002,73.220001,71.105003,71.507004,71.507004,0
2004-03-12,71.542999,71.977997,70.352997,71.507004,71.507004,0
2004-03-15,71.221001,71.746002,70.241997,71.324997,71.324997,0
2004-03-16,71.309998,71.496002,70.444000,70.660004,70.660004,0
2004-03-17,70.669998,71.080002,69.925003,70.434998,70.434998,0
2004-03-18,70.403000,70.584000,69.490997,70.310997,70.310997,0
2004-03-19,70.301003,70.491997,69.750000,69.837997,69.837997,0
2004-03-22,70.025002,71.042999,70.015999,70.596001,70.596001,0
2004-03-23,70.583000,70.714996,70.214996,70.501999,70.501999,0
2004-03-24,70.494003,70.648003,68.987000,69.279999,69.279999,0
2004-03-25,69.286003,69.286003,68.372002,68.750999,68.750999,0
2004-03-26,68.653999,69.264000,67.825996,69.113998,69.113998,0
2004-03-29,68.264999,68.903000,68.230003,68.639000,68.639000,0
2004-03-30,68.620003,69.641998,68.543999,69.462997,69.462997,0
2004-03-31,69.553001,69.720001,68.598999,69.609001,69.609001,0
2004-04-01,69.586998,69.680000,68.875000,69.293999,69.293999,0
2004-04-02,69.266998,69.670998,68.563004,68.905998,68.905998,0
2004-04-05,68.281998,68.757004,68.044998,68.430000,68.430000,0
2004-04-06,68.389000,69.698997,68.279999,69.384003,69.384003,0
2004-04-07,69.375999,69.738998,68.888000,69.334000,69.334000,0
2004-04-08,69.339996,70.103996,69.301003,70.013000,70.013000,0
2004-04-09,70.050003,70.331001,69.806000,70.103996,70.103996,0
2004-04-12,70.098000,70.164001,69.308998,69.375999,69.375999,0
2004-04-13,69.353996,69.995003,69.065002,69.634003,69.634003,0
2004-04-14,69.636002,69.805000,68.321999,68.920998,68.920998,0
2004-04-15,68.888000,69.393997,68.728996,69.112000,69.112000,0
2004-04-16,69.070000,69.537003,68.731003,68.896004,68.896004,0
2004-04-19,68.984001,70.089996,68.921997,69.763000,69.763000,0
2004-04-20,69.070000,69.860001,68.192001,68.473000,68.473000,0
2004-04-21,68.459000,68.555000,67.646004,67.960999,67.960999,0
2004-04-22,67.982002,68.880997,67.675003,68.739998,68.739998,0
2004-04-23,68.746002,69.147003,68.021004,68.637001,68.637001,0
2004-04-26,68.195999,68.599998,68.045998,68.420998,68.420998,0
2004-04-27,68.420998,69.120003,68.080002,69.049004,69.049004,0
2004-04-28,69.060997,69.271004,68.178001,68.553001,68.553001,0
2004-04-29,68.539001,68.577003,67.986000,68.211998,68.211998,0
2004-04-30,68.324997,69.292999,68.125000,68.877998,68.877998,0
2004-05-03,69.288002,69.288002,68.619003,68.871002,68.871002,0
2004-05-04,68.871002,69.693001,68.813004,69.289001,69.289001,0
2004-05-05,69.254997,69.487000,68.599998,69.209999,69.209999,0
2004-05-06,69.228996,69.591003,68.914001,69.164001,69.164001,0
2004-05-07,69.141998,69.772003,69.040001,69.396004,69.396004,0
2004-05-10,69.183998,69.482002,68.341003,68.873001,68.873001,0
2004-05-11,68.842003,68.985001,68.390999,68.606003,68.606003,0
2004-05-12,68.751999,69.499001,68.478996,69.137001,69.137001,0
2004-05-13,69.120003,69.473999,68.356003,68.682999,68.682999,0
2004-05-14,68.711998,69.132004,68.408997,68.820000,68.820000,0
2004-05-17,69.008003,69.196999,68.054001,68.264999,68.264999,0
2004-05-18,68.264999,68.652000,67.651001,68.291000,68.291000,0
2004-05-19,68.290001,68.969002,68.216003,68.433998,68.433998,0
2004-05-20,68.392998,68.769997,68.122002,68.560997,68.560997,0
2004-05-21,68.537003,68.737999,68.115997,68.398003,68.398003,0
2004-05-24,68.482002,68.882004,68.254997,68.821999,68.821999,0
2004-05-25,68.807999,69.264999,68.709000,68.980003,68.980003,0
2004-05-26,68.946999,69.567001,68.900002,69.567001,69.567001,0
2004-05-27,69.565002,70.575996,69.220001,70.352997,70.352997,0
2004-05-28,70.352997,70.352997,69.165001,69.464996,69.464996,0
2004-05-31,69.543999,69.616997,68.897003,69.343002,69.343002,0
2004-06-01,69.379997,69.712997,69.074997,69.447998,69.447998,0
2004-06-02,69.474998,69.818001,68.218002,68.404999,68.404999,0
2004-06-03,68.376999,69.612000,68.318001,68.797997,68.797997,0
2004-06-04,68.808998,69.333000,68.498001,69.192001,69.192001,0
2004-06-07,69.420998,69.525002,68.903999,69.292000,69.292000,0
2004-06-08,69.345001,69.490997,68.647003,68.688004,68.688004,0
2004-06-09,68.682999,68.781998,67.496002,68.565002,68.565002,0
2004-06-10,68.544998,69.431000,68.223999,69.233002,69.233002,0
2004-06-11,69.336998,69.497002,68.889000,69.447998,69.447998,0
2004-06-14,68.940002,69.903000,68.759003,69.322998,69.322998,0
2004-06-15,69.231003,69.954002,68.680000,69.579002,69.579002,0
2004-06-16,69.524002,69.692001,69.078003,69.098000,69.098000,0
2004-06-17,69.099998,69.132004,67.996002,68.080002,68.080002,0
2004-06-18,68.070999,68.499001,67.809998,68.123001,68.123001,0
2004-06-21,68.242996,68.594002,67.844002,68.476997,68.476997,0
2004-06-22,68.452003,68.658997,67.706001,68.573997,68.573997,0
2004-06-23,68.553001,68.560997,67.556000,67.583000,67.583000,0
2004-06-24,67.601997,68.150002,67.568001,68.235001,68.235001,0
2004-06-25,68.199997,68.675003,68.125000,68.431000,68.431000,0
2004-06-28,68.374001,69.327003,68.374001,69.289001,69.289001,0
2004-06-29,69.259003,69.461998,68.204002,68.297997,68.297997,0
2004-06-30,68.317001,69.303001,67.910004,69.213997,69.213997,0
2004-07-01,69.214996,69.600998,68.630997,69.513000,69.513000,0
2004-07-02,69.665001,70.392998,69.390999,69.975998,69.975998,0
2004-07-05,70.083000,70.761002,70.057999,70.691002,70.691002,0
2004-07-06,70.698997,71.459999,70.678001,71.044998,71.044998,0
2004-07-07,71.080002,71.434998,70.931999,71.250000,71.250000,0
2004-07-08,71.222000,71.593002,71.135002,71.491997,71.491997,0
2004-07-09,71.489998,71.572998,70.887001,71.373001,71.373001,0
2004-07-12,70.853996,71.669998,70.781998,71.454002,71.454002,0
2004-07-13,71.449997,71.900002,71.195999,71.218002,71.218002,0
2004-07-14,71.185997,72.021004,71.043999,71.224998,71.224998,0
2004-07-15,71.249001,71.504997,70.794998,71.324997,71.324997,0
2004-07-16,71.291000,71.737000,71.077003,71.649002,71.649002,0
2004-07-19,71.781998,71.846001,70.751999,70.834999,70.834999,0
2004-07-20,70.874001,71.335999,70.744003,70.796997,70.796997,0
2004-07-21,70.806999,70.958000,70.009003,70.184998,70.184998,0
2004-07-22,70.193001,70.557999,69.889000,70.310997,70.310997,0
2004-07-23,70.348000,70.522003,69.769997,70.012001,70.012001,0
2004-07-26,69.907997,70.210999,69.637001,69.917999,69.917999,0
2004-07-27,69.918999,70.310997,69.417000,69.723000,69.723000,0
2004-07-28,69.728996,70.499001,69.431000,70.278000,70.278000,0
2004-07-29,70.266998,71.082001,70.255997,70.899002,70.899002,0
2004-07-30,70.877998,71.162003,70.522003,70.844002,70.844002,0
2004-08-02,70.749001,71.111000,70.625999,70.707001,70.707001,0
2004-08-03,70.688004,71.598000,70.582001,71.315002,71.315002,0
2004-08-04,71.339996,71.942001,71.241997,71.660004,71.660004,0
2004-08-05,71.665001,72.024002,71.513000,71.741997,71.741997,0
2004-08-06,71.769997,72.133003,71.649002,72.056999,72.056999,0
2004-08-09,72.053001,72.477997,71.913002,72.360001,72.360001,0
2004-08-10,72.338997,72.680000,72.125999,72.515999,72.515999,0
2004-08-11,72.500000,72.688004,72.031998,72.433998,72.433998,0
2004-08-12,72.445999,73.208000,72.247002,72.883003,72.883003,0
2004-08-13,72.882004,73.759003,72.799004,73.707001,73.707001,0
2004-08-16,73.487999,73.764999,73.277000,73.342003,73.342003,0
2004-08-17,73.363998,73.682999,72.875999,72.969002,72.969002,0
2004-08-18,72.949997,73.190002,72.434998,72.621002,72.621002,0
2004-08-19,72.639000,73.550003,72.518997,73.508003,73.508003,0
2004-08-20,73.517998,73.621002,73.200996,73.407997,73.407997,0
2004-08-23,73.448997,73.505997,72.474998,72.644997,72.644997,0
2004-08-24,72.678001,72.765999,70.740997,71.080002,71.080002,0
2004-08-25,71.043999,71.967003,70.772003,71.410004,71.410004,0
2004-08-26,71.398003,72.057999,71.125999,71.315002,71.315002,0
2004-08-27,71.285004,72.032997,71.285004,71.564003,71.564003,0
2004-08-30,71.766998,71.959999,71.264000,71.350998,71.350998,0
2004-08-31,71.373001,71.977997,71.247002,71.477997,71.477997,0
2004-09-01,71.535004,72.036003,71.410004,71.565002,71.565002,0
2004-09-02,71.579002,71.767998,70.646004,70.799004,70.799004,0
2004-09-03,70.832001,71.560997,70.646004,71.245003,71.245003,0
2004-09-06,71.559998,71.643997,71.167999,71.555000,71.555000,0
2004-09-07,71.524002,71.589996,70.608002,70.625000,70.625000,0
2004-09-08,70.653999,71.500000,70.264000,71.461998,71.461998,0
2004-09-09,71.376999,71.867996,71.147003,71.456001,71.456001,0
2004-09-10,71.431000,72.186996,71.397003,71.753998,71.753998,0
2004-09-13,71.819000,72.485001,71.717003,72.403999,72.403999,0
2004-09-14,72.372002,72.695000,72.342003,72.612000,72.612000,0
2004-09-15,72.611000,72.740997,72.211998,72.263000,72.263000,0
2004-09-16,72.258003,72.489998,71.773003,72.415001,72.415001,0
2004-09-17,72.442001,72.822998,72.227997,72.529999,72.529999,0
2004-09-20,72.583000,72.686996,72.332001,72.654999,72.654999,0
2004-09-21,72.651001,72.897003,72.530998,72.871002,72.871002,0
2004-09-22,72.836998,73.369003,72.713997,73.255997,73.255997,0
2004-09-23,73.230003,73.973999,73.216003,73.896004,73.896004,0
2004-09-24,73.852997,74.068001,73.496002,73.894997,73.894997,0
2004-09-27,73.926003,74.235001,73.622002,74.204002,74.204002,0
2004-09-28,74.203003,74.666000,74.134003,74.528999,74.528999,0
2004-09-29,74.526001,74.565002,73.991997,74.356003,74.356003,0
2004-09-30,74.329002,74.709000,74.027000,74.459000,74.459000,0
2004-10-01,74.450996,74.807999,74.025002,74.595001,74.595001,0
2004-10-04,74.431999,74.516998,74.049004,74.072998,74.072998,0
2004-10-05,74.080002,74.938004,73.992996,74.745003,74.745003,0
2004-10-06,74.742996,75.255997,74.491997,75.010002,75.010002,0
2004-10-07,75.008003,75.292000,74.856003,75.161003,75.161003,0
2004-10-08,75.171997,75.205002,74.655998,75.014999,75.014999,0
2004-10-11,74.905998,74.942001,74.356003,74.589996,74.589996,0
2004-10-12,74.598000,74.813004,74.177002,74.264000,74.264000,0
2004-10-13,74.236000,74.547997,73.737999,74.306000,74.306000,0
2004-10-14,74.282997,74.829002,74.060997,74.741997,74.741997,0
2004-10-15,74.736000,75.161003,74.616997,75.149002,75.149002,0
2004-10-18,74.945000,75.278000,74.710999,74.783997,74.783997,0
2004-10-19,74.809998,74.903000,74.078003,74.230003,74.230003,0
2004-10-20,74.234001,75.007004,74.234001,74.750999,74.750999,0
2004-10-21,74.704002,74.793999,74.320000,74.516998,74.516998,0
2004-10-22,74.495003,74.814003,74.342003,74.733002,74.733002,0
2004-10-25,74.703003,75.018997,74.364998,74.667999,74.667999,0
2004-10-26,74.650002,74.851997,74.175003,74.386002,74.386002,0
2004-10-27,74.376999,74.640999,72.953003,73.310997,73.310997,0
2004-10-28,null,null,null,null,null,null
2004-10-29,73.309998,73.448997,72.262001,72.480003,72.480003,0
2004-11-01,72.681999,72.902000,72.554001,72.662003,72.662003,0
2004-11-02,72.649002,72.915001,72.477997,72.720001,72.720001,0
2004-11-03,72.769997,73.385002,72.509003,73.244003,73.244003,0
2004-11-04,73.245003,73.363998,73.008003,73.322998,73.322998,0
2004-11-05,73.280998,73.446999,73.016998,73.162003,73.162003,0
2004-11-08,73.388000,73.460999,72.883003,73.041000,73.041000,0
2004-11-09,72.985001,73.337997,72.727997,72.828003,72.828003,0
2004-11-10,72.844002,73.332001,72.699997,73.202003,73.202003,0
2004-11-11,73.195000,73.428001,73.024002,73.375999,73.375999,0
2004-11-12,73.392998,73.657997,72.938004,73.162003,73.162003,0
2004-11-15,73.161003,73.987999,73.084999,73.708000,73.708000,0
2004-11-16,73.710999,73.966003,73.475998,73.706001,73.706001,0
2004-11-17,73.716003,73.929001,73.536003,73.598999,73.598999,0
2004-11-18,73.598000,73.939003,73.428001,73.514000,73.514000,0
2004-11-19,73.486000,73.685997,72.985001,73.245003,73.245003,0
2004-11-22,73.220001,73.370003,73.008003,73.230003,73.230003,0
2004-11-23,73.210999,73.886002,72.822998,73.688004,73.688004,0
2004-11-24,73.672997,73.691002,72.956001,73.110001,73.110001,0
2004-11-25,73.091003,73.650002,73.083000,73.452003,73.452003,0
2004-11-26,73.441002,73.757004,73.290001,73.235001,73.235001,0
2004-11-29,73.458000,73.903000,73.375999,73.581001,73.581001,0
2004-11-30,73.605003,73.811996,73.089996,73.639999,73.639999,0
2004-12-01,73.630997,73.953003,73.362999,73.694000,73.694000,0
2004-12-02,73.686996,74.135002,73.567001,73.819000,73.819000,0
2004-12-03,73.831001,74.248001,73.416000,73.594002,73.594002,0
2004-12-06,73.573997,74.328003,73.573997,74.142998,74.142998,0
2004-12-07,74.124001,74.392998,73.680000,73.882004,73.882004,0
2004-12-08,73.848000,74.578003,73.374001,74.072998,74.072998,0
2004-12-09,74.073997,74.556000,73.745003,74.191002,74.191002,0
2004-12-10,74.177002,74.466003,73.721001,73.753998,73.753998,0
2004-12-13,74.070000,74.494003,73.852997,74.306000,74.306000,0
2004-12-14,74.294998,74.999001,74.228996,74.639000,74.639000,0
2004-12-15,74.558998,74.935997,74.398003,74.842003,74.842003,0
2004-12-16,74.809998,75.021004,73.932999,74.223999,74.223999,0
2004-12-17,74.234001,74.647003,74.166000,74.281998,74.281998,0
2004-12-20,74.492996,74.874001,73.908997,73.975998,73.975998,0
2004-12-21,74.014999,74.458000,73.835999,74.069000,74.069000,0
2004-12-22,74.107002,74.419998,74.002998,74.040001,74.040001,0
2004-12-23,74.013000,74.257004,73.796997,73.873001,73.873001,0
2004-12-24,73.887001,74.373001,73.848999,74.373001,74.373001,0
2004-12-27,74.329002,74.648003,74.207001,74.518997,74.518997,0
2004-12-28,74.505997,74.669998,74.099998,74.146004,74.146004,0
2004-12-29,74.157997,74.733002,73.967003,74.073997,74.073997,0
2004-12-30,74.083000,74.292000,73.866997,73.846001,73.846001,0
2004-12-31,73.900002,74.049004,73.408997,73.556999,73.556999,0
2005-01-03,73.602997,73.813004,73.199997,73.318001,73.318001,0
2005-01-04,73.325996,73.750000,73.027000,73.257004,73.257004,0
2005-01-05,73.247002,73.374001,72.669998,72.692001,72.692001,0
2005-01-06,72.716003,73.434998,72.716003,73.318001,73.318001,0
2005-01-07,73.301003,73.500999,72.509003,72.532997,72.532997,0
2005-01-10,72.750000,72.904999,72.237999,72.473999,72.473999,0
2005-01-11,72.444000,72.669998,71.961998,72.210999,72.210999,0
2005-01-12,72.217003,72.558998,71.581001,72.391998,72.391998,0
2005-01-13,72.363998,72.477997,71.998001,72.122002,72.122002,0
2005-01-14,72.097000,72.147003,71.058998,71.278000,71.278000,0
2005-01-17,71.242996,71.530998,70.959999,70.982002,70.982002,0
2005-01-18,70.976997,71.507004,70.793999,71.322998,71.322998,0
2005-01-19,71.302002,72.265999,71.302002,72.115997,72.115997,0
2005-01-20,72.124001,72.973999,71.969002,72.792000,72.792000,0
2005-01-21,72.766998,73.758003,72.766998,73.292000,73.292000,0
2005-01-24,73.512001,73.609001,73.210999,73.343002,73.343002,0
2005-01-25,73.317001,74.023003,73.122002,73.910004,73.910004,0
2005-01-26,73.913002,74.060997,73.541000,73.867996,73.867996,0
2005-01-27,73.839996,74.070000,73.419998,73.662003,73.662003,0
2005-01-28,73.633003,73.847000,73.117996,73.125000,73.125000,0
2005-01-31,73.629997,73.855003,73.482002,73.612000,73.612000,0
2005-02-01,73.589996,73.971001,73.526001,73.806000,73.806000,0
2005-02-02,73.791000,74.122002,73.627998,74.047997,74.047997,0
2005-02-03,74.028999,74.356003,74.000000,74.167999,74.167999,0
2005-02-04,74.175003,74.362000,73.723000,73.800003,73.800003,0
2005-02-07,73.746002,73.901001,73.350998,73.448997,73.448997,0
2005-02-08,73.436996,74.081001,73.338997,73.837997,73.837997,0
2005-02-09,73.816002,74.450996,73.591003,74.320000,74.320000,0
2005-02-10,74.358002,75.364998,74.219002,75.223999,75.223999,0
2005-02-11,75.200996,75.535004,74.987999,75.533997,75.533997,0
2005-02-14,75.157997,75.304001,74.792000,75.142998,75.142998,0
2005-02-15,75.110001,75.241997,74.623001,74.628998,74.628998,0
2005-02-16,74.642998,75.369003,74.584999,75.199997,75.199997,0
2005-02-17,75.166000,75.916000,75.128998,75.515999,75.515999,0
2005-02-18,75.547997,76.622002,75.512001,76.382004,76.382004,0
2005-02-21,76.331001,76.720001,76.273003,76.463997,76.463997,0
2005-02-22,76.462997,76.552002,75.628998,75.862000,75.862000,0
2005-02-23,75.862000,76.183998,75.557999,75.809998,75.809998,0
2005-02-24,75.817001,76.153000,75.629997,75.901001,75.901001,0
2005-02-25,75.885002,76.111000,75.591003,75.994003,75.994003,0
2005-02-28,75.746002,76.153000,75.647003,75.887001,75.887001,0
2005-03-01,75.912003,75.958000,75.597000,75.782997,75.782997,0
2005-03-02,75.764999,76.171997,75.607002,76.115997,76.115997,0
2005-03-03,76.093002,76.634003,76.047997,76.514999,76.514999,0
2005-03-04,76.522003,77.002998,76.471001,76.787003,76.787003,0
2005-03-07,76.795998,77.390999,76.742996,77.369003,77.369003,0
2005-03-08,77.361000,77.529999,77.168999,77.174004,77.174004,0
2005-03-09,77.119003,77.282997,76.067001,76.744003,76.744003,0
2005-03-10,76.728996,77.387001,76.515999,76.556000,76.556000,0
2005-03-11,76.559998,76.975998,76.545998,76.749001,76.749001,0
2005-03-14,76.978996,77.533997,76.970001,77.463997,77.463997,0
2005-03-15,77.427002,77.537003,77.207001,77.293999,77.293999,0
2005-03-16,77.304001,77.633003,76.908997,77.574997,77.574997,0
2005-03-17,77.573997,77.795998,77.276001,77.593002,77.593002,0
2005-03-18,77.595001,78.033997,77.385002,77.975998,77.975998,0
2005-03-21,77.774002,77.887001,77.209999,77.255997,77.255997,0
2005-03-22,77.237999,77.771004,76.679001,76.643997,76.643997,0
2005-03-23,76.658997,76.803001,75.735001,75.888000,75.888000,0
2005-03-24,75.869003,76.394997,75.666000,75.778000,75.778000,0
2005-03-25,75.799004,76.024002,75.704002,75.938004,75.938004,0
2005-03-28,75.873001,76.122002,75.560997,75.657997,75.657997,0
2005-03-29,75.661003,76.558998,75.639000,76.233002,76.233002,0
2005-03-30,76.227997,76.417000,75.967003,76.155998,76.155998,0
2005-03-31,76.164001,76.473999,75.780998,76.218002,76.218002,0
2005-04-01,76.205002,76.536003,76.015999,76.290001,76.290001,0
2005-04-04,76.105003,76.603996,76.041000,76.467003,76.467003,0
2005-04-05,76.481003,76.805000,76.264000,76.788002,76.788002,0
2005-04-06,76.774002,77.443001,76.582001,77.285004,77.285004,0
2005-04-07,77.220001,77.609001,77.168999,77.263000,77.263000,0
2005-04-08,77.265999,77.760002,77.161003,77.638000,77.638000,0
2005-04-11,77.602997,77.889999,77.495003,77.567001,77.567001,0
2005-04-12,77.569000,77.963997,77.556999,77.775002,77.775002,0
2005-04-13,77.761002,77.900002,77.500000,77.900002,77.900002,0
2005-04-14,77.949997,78.274002,77.343002,77.502998,77.502998,0
2005-04-15,77.468002,77.468002,76.996002,77.174004,77.174004,0
2005-04-18,77.151001,77.190002,76.697998,77.001999,77.001999,0
2005-04-19,77.007004,77.385002,76.905998,77.402000,77.402000,0
2005-04-20,77.377998,77.824997,77.277000,77.672997,77.672997,0
2005-04-21,77.660004,78.107002,77.535004,77.537003,77.537003,0
2005-04-22,77.509003,77.819000,77.286003,77.436996,77.436996,0
2005-04-25,77.305000,77.575996,76.865997,76.907997,76.907997,0
2005-04-26,76.907997,77.237000,76.602997,76.741997,76.741997,0
2005-04-27,76.728996,76.875000,76.061996,76.601997,76.601997,0
2005-04-28,76.606003,77.306000,76.447998,77.217003,77.217003,0
2005-04-29,77.161003,77.305000,76.513000,76.544998,76.544998,0
2005-05-02,76.762001,76.968002,76.432999,76.717003,76.717003,0
2005-05-03,76.709999,76.727997,76.083000,76.097000,76.097000,0
2005-05-04,76.111000,76.760002,76.093002,76.598999,76.598999,0
2005-05-05,76.619003,76.934998,76.405998,76.723000,76.723000,0
2005-05-06,76.708000,77.153999,76.658997,76.927002,76.927002,0
2005-05-09,77.004997,77.237000,76.867996,77.191002,77.191002,0
2005-05-10,77.199997,77.362000,76.779999,77.208000,77.208000,0
2005-05-11,77.208000,77.421997,76.848000,76.888000,76.888000,0
2005-05-12,76.872002,77.079002,76.461998,76.494003,76.494003,0
2005-05-13,76.464996,76.768997,76.126999,76.422997,76.422997,0
2005-05-16,76.315002,76.382004,75.335999,75.795998,75.795998,0
2005-05-17,75.751999,76.152000,75.402000,75.879997,75.879997,0
2005-05-18,75.884003,76.420998,75.783997,76.273003,76.273003,0
2005-05-19,76.268997,76.608002,76.085999,76.348999,76.348999,0
2005-05-20,76.280998,76.875000,76.084999,76.619003,76.619003,0
2005-05-23,76.556000,76.610001,76.223999,76.553001,76.553001,0
2005-05-24,76.535004,76.808998,76.360001,76.614998,76.614998,0
2005-05-25,76.560997,76.920998,76.440002,76.908997,76.908997,0
2005-05-26,76.886002,77.113998,76.467003,76.598000,76.598000,0
2005-05-27,76.617996,77.279999,76.575996,77.110001,77.110001,0
2005-05-30,76.961998,77.089996,76.754997,76.746002,76.746002,0
2005-05-31,76.747002,76.774002,75.945999,76.406998,76.406998,0
2005-06-01,76.363998,76.459000,75.623001,75.711998,75.711998,0
2005-06-02,75.727997,76.067001,75.601997,75.786003,75.786003,0
2005-06-03,75.775002,75.821999,75.231003,75.547997,75.547997,0
2005-06-06,75.383003,75.797997,75.277000,75.637001,75.637001,0
2005-06-07,75.661003,76.278000,75.579002,76.168999,76.168999,0
2005-06-08,76.149002,76.575996,76.060997,76.498001,76.498001,0
2005-06-09,76.490997,76.711998,76.347000,76.532997,76.532997,0
2005-06-10,76.544998,77.129997,76.290001,76.712997,76.712997,0
2005-06-13,76.717003,77.309998,76.596001,77.146004,77.146004,0
2005-06-14,77.157997,77.580002,77.082001,77.344002,77.344002,0
2005-06-15,77.359001,77.925003,77.269997,77.811996,77.811996,0
2005-06-16,77.809998,78.030998,77.629997,77.807999,77.807999,0
2005-06-17,77.794998,78.098000,77.551003,77.602997,77.602997,0
2005-06-20,77.942001,78.306999,77.834000,78.262001,78.262001,0
2005-06-21,78.254997,78.295998,77.497002,77.704002,77.704002,0
2005-06-22,77.704002,78.105003,77.550003,77.588997,77.588997,0
2005-06-23,77.602997,77.657997,76.710999,76.625000,76.625000,0
2005-06-24,76.633003,77.561996,76.617996,76.768997,76.768997,0
